PID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2041,-14.899467,-15.093325,-14.654516,-17.172382,-16.434113,-19.099728,-21.878231,-22.499126,-20.879375,-16.608297,-16.610142,-16.575966,-17.20594,-17.165052,-16.341913,-15.430973,-14.569526,-13.735375,-18.348461,-20.104391,-20.321335,-20.76556,-17.563015,-16.895792,-15.765119,-15.941695,-16.204216,-15.558176,-15.619566,-13.7071905,-15.1952,-14.670746,-15.150326,-20.421736,-18.614275,-16.702003
2042,-13.47849,-13.435989,-13.032486,-13.279239,-13.097698,-13.271914,-13.563825,-13.639498,-12.482901,-12.55658,-12.472717,-13.279415,-13.007775,-13.454448,-13.159365,-12.770298,-12.867802,-13.045616,-13.221221,-12.620088,-12.990143,-12.936874,-13.710432,-12.284318,-12.944522,-13.217488,-12.509641,-12.942375,-13.046038,-12.711421,-12.92204,-13.458425,-12.842279,-13.041975,-13.188395,-13.313426
2043,-17.867355,-17.48816,-17.122948,-15.95798,-14.64443,-14.229494,-13.7536,-13.5275345,-13.021158,-15.866157,-15.108399,-14.626825,-16.38913,-17.64854,-17.38798,-17.356031,-16.839596,-17.923754,-17.567173,-17.432724,-16.913,-15.682082,-15.362978,-14.88201,-14.702007,-14.036247,-15.421163,-14.814766,-15.072092,-14.081604,-11.395496,-11.870036,-17.284569,-18.892324,-18.799864,-17.881954
2044,-13.393677,-13.093819,-13.139323,-12.900955,-13.066328,-14.244561,-14.393554,-14.312462,-13.076942,-14.599827,-14.438139,-13.197709,-12.806822,-13.669256,-13.300485,-13.404221,-13.55317,-13.286011,-14.206801,-12.165348,-12.980864,-14.081566,-15.566406,-13.640823,-15.762426,-14.085192,-13.785379,-14.255375,-18.22955,-17.718204,-15.527779,-15.262564,-14.15704,-14.610716,-13.991265,-14.0471
2045,-12.863615,-13.057151,-14.453753,-14.698669,-15.37531,-15.544692,-15.997115,-15.897193,-13.6849575,-13.929194,-15.09647,-13.303179,-13.698189,-15.221435,-16.939095,-13.307302,-12.663064,-12.843294,-13.83133,-15.162306,-18.356937,-18.698898,-18.414598,-17.0929,-16.6132,-16.418335,-17.343998,-17.993843,-17.302256,-15.509495,-14.893738,-13.751212,-13.691914,-14.034329,-14.221428,-12.988721
2046,-13.214767,-13.122053,-13.056041,-13.156265,-12.998657,-13.397522,-13.472485,-13.094568,-12.216611,-12.718786,-12.362152,-12.684202,-12.497423,-12.633138,-12.791711,-12.412254,-12.356222,-12.834677,-13.041117,-11.565933,-12.280049,-12.584096,-12.831005,-11.99556,-13.120302,-12.926693,-12.152928,-12.376492,-12.4009495,-12.240138,-13.302629,-12.913485,-12.674244,-12.97286,-12.856022,-13.152188
2047,-19.473768,-18.03466,-18.59295,-15.861255,-14.6335945,-13.1318865,-12.870823,-13.940793,-12.43819,-16.749826,-15.347532,-15.032712,-17.473934,-18.84563,-19.618694,-19.89235,-18.960873,-18.115482,-19.870985,-19.721771,-18.095762,-16.69786,-16.693697,-15.320108,-15.147285,-15.08988,-14.819122,-14.33337,-14.438453,-13.68919,-9.159506,-11.524886,-16.661604,-20.204075,-20.17139,-19.325893
2048,-15.081299,-14.564402,-14.092616,-13.975012,-15.626923,-15.937424,-16.468266,-16.553564,-14.204075,-15.173831,-15.713793,-14.289694,-13.434268,-14.169469,-17.214493,-14.503611,-13.000925,-13.92929,-14.735776,-15.271159,-17.29708,-17.183792,-17.349522,-16.296741,-15.396982,-15.059724,-15.524463,-17.005764,-16.193075,-15.095811,-14.30996,-13.806944,-13.201778,-14.249756,-14.717119,-14.444446
2049,-16.659214,-16.06508,-15.50568,-14.360561,-14.63173,-14.175207,-16.212208,-17.602684,-14.19055,-15.374156,-16.918962,-14.847843,-14.771885,-16.640404,-18.40816,-16.018776,-16.25107,-16.887062,-16.522572,-15.720423,-15.426977,-15.514345,-15.339235,-15.1281185,-15.355555,-16.8024,-17.63242,-17.568558,-17.432137,-16.076218,-14.887251,-13.345542,-14.101539,-17.445045,-17.240824,-16.938274
2050,-14.040751,-13.998615,-14.459854,-14.711671,-14.894505,-14.672796,-14.919427,-15.124259,-13.78134,-14.760252,-14.747927,-14.200602,-13.728172,-14.485731,-14.623407,-14.46826,-14.782242,-14.562931,-14.451105,-13.748616,-13.992722,-14.330879,-14.564648,-14.205808,-14.194176,-13.4565735,-14.254953,-13.774408,-13.850474,-13.837647,-12.852011,-13.080629,-13.447294,-13.763942,-13.663791,-14.39025
2051,-13.681004,-13.472142,-14.18947,-13.945203,-13.993557,-14.399491,-14.092685,-13.971626,-12.436834,-13.098898,-13.441335,-12.7008705,-12.540902,-12.962591,-12.894693,-12.490996,-13.114859,-12.762898,-13.237375,-11.839019,-12.228434,-13.35628,-13.685549,-12.791807,-13.748461,-13.222256,-12.458858,-12.604242,-12.78885,-12.553712,-13.22298,-13.061255,-12.635738,-12.685104,-13.0157995,-13.670479
2052,-13.482655,-13.677558,-15.082288,-15.498182,-15.916742,-16.450062,-17.032677,-16.802986,-14.883271,-14.5402355,-15.187939,-13.735487,-13.875208,-15.173892,-16.165035,-12.971908,-12.573774,-12.934894,-13.308434,-13.733939,-17.57185,-18.41742,-18.267178,-17.253263,-16.512695,-15.881647,-16.306248,-16.545185,-15.844735,-14.878546,-14.503458,-13.585969,-13.853689,-14.309492,-14.3994255,-14.367913
2053,-12.070791,-11.809851,-11.554714,-11.549658,-11.612125,-12.139788,-12.377075,-11.927153,-11.4157,-11.707922,-11.613174,-11.468708,-11.417062,-11.659384,-11.480381,-11.22661,-11.201031,-11.495998,-12.002527,-10.692759,-11.471565,-11.462672,-11.619205,-11.074516,-11.854064,-11.713216,-10.880575,-11.2003565,-11.235487,-11.216553,-11.836407,-11.65416,-11.25056,-11.270962,-11.412361,-11.668984
2054,-13.757282,-13.250203,-14.482473,-15.139502,-16.75292,-17.253544,-17.24959,-16.514977,-15.200335,-14.639324,-14.974679,-15.02314,-14.262385,-14.318189,-14.668679,-14.185029,-15.181997,-15.975266,-14.753451,-13.759466,-14.10371,-14.922399,-14.8781185,-14.14978,-14.927523,-13.721438,-15.344233,-17.013687,-15.832997,-16.042871,-15.336952,-14.601192,-15.315943,-14.843278,-14.44833,-14.465706
2055,-12.686409,-12.658846,-12.101702,-11.923916,-11.962254,-12.390728,-12.644603,-12.4995775,-11.410217,-12.077135,-12.063858,-11.467442,-11.68244,-11.8375435,-11.547186,-11.875964,-11.847993,-11.00548,-11.985121,-11.43388,-11.409216,-11.99213,-12.47515,-11.387541,-12.548836,-11.947362,-11.364285,-11.077808,-11.309383,-11.095758,-11.734693,-12.153917,-11.3000965,-11.661927,-11.856264,-12.3206415
2056,-14.294977,-14.204061,-14.981829,-15.805227,-16.49237,-16.8768,-17.133068,-17.168213,-14.502806,-13.971911,-15.184076,-14.1489315,-13.79299,-14.994469,-16.06931,-16.133327,-17.020561,-16.75918,-16.078209,-15.576725,-17.21932,-16.720966,-15.656336,-15.33319,-14.981516,-14.047359,-14.893937,-16.167065,-17.333523,-17.70646,-18.239254,-17.88947,-18.15959,-17.15622,-15.968291,-14.630619
2057,-13.694901,-14.071229,-15.7552395,-16.581875,-17.223335,-17.467625,-17.553192,-17.78386,-15.07388,-14.208805,-15.470274,-14.246371,-13.925322,-15.121467,-16.917904,-15.954462,-17.396938,-17.227488,-16.365814,-15.968664,-17.329355,-16.953259,-15.741089,-15.112028,-15.108725,-14.279539,-15.064894,-15.565482,-16.495766,-17.22995,-18.100805,-18.029964,-18.176577,-16.858559,-15.693682,-14.4272175
2058,-13.841143,-14.25021,-14.967156,-15.117464,-15.706623,-16.21761,-16.814465,-16.837866,-14.567701,-14.760893,-16.312094,-14.463919,-13.579852,-14.031496,-15.5859585,-13.450235,-12.424324,-13.069708,-13.6489315,-13.974064,-17.484924,-17.680756,-18.595398,-17.712673,-17.330135,-16.487423,-17.482769,-18.625816,-16.938862,-15.622416,-14.9717865,-13.544931,-13.688353,-14.370958,-14.148229,-13.809094
2059,-14.282638,-14.234605,-14.964098,-15.555015,-16.395567,-16.92634,-17.413074,-17.357939,-14.718467,-14.386539,-15.545863,-15.066032,-13.8696995,-15.469751,-17.388681,-18.14999,-18.695763,-17.952354,-16.761248,-16.348913,-17.148531,-16.6975,-15.29512,-14.592815,-14.755688,-13.753439,-14.7634115,-15.843037,-17.849945,-18.810093,-19.463018,-19.37243,-18.87829,-17.07006,-15.796253,-14.573256
2060,-13.82812,-13.62998,-14.439082,-14.100661,-15.386033,-16.025589,-17.080868,-17.15813,-14.937567,-15.076076,-15.98745,-15.510064,-16.80771,-15.623829,-14.514073,-14.920866,-17.81611,-16.843464,-16.86459,-16.33657,-15.429661,-15.306917,-14.990262,-13.937143,-14.069838,-13.074205,-13.89044,-16.190435,-16.226591,-18.418823,-19.089378,-17.719505,-16.968035,-15.971912,-15.038976,-14.421045
2061,-13.496311,-13.585209,-14.495919,-14.977279,-15.242275,-15.848829,-16.362988,-16.524622,-14.277334,-14.410316,-14.563033,-13.656824,-13.915554,-14.414219,-15.036868,-14.248295,-14.50378,-14.973646,-15.157116,-14.866091,-15.93239,-15.623019,-15.141235,-14.748643,-14.706078,-13.598389,-14.56876,-14.077761,-14.863415,-15.022877,-15.050837,-14.360026,-14.784803,-14.89802,-14.435557,-13.728957
2062,-13.526429,-13.565173,-14.942513,-15.580109,-17.232111,-17.348469,-17.82788,-17.48966,-15.562212,-15.280659,-16.045815,-15.99127,-14.860448,-15.465591,-15.65495,-16.041733,-17.956388,-17.02458,-17.048958,-16.705524,-16.834866,-16.210148,-14.854354,-14.185857,-14.1407795,-13.543324,-15.421438,-18.527246,-19.334234,-20.03228,-18.842701,-17.465376,-16.493744,-15.335602,-14.203297,-14.116496
2063,-12.99155,-13.052567,-14.1396675,-13.999048,-15.453159,-15.930262,-16.648417,-16.382177,-15.180342,-14.992453,-15.498917,-15.455032,-14.986502,-14.212061,-13.877788,-13.126184,-13.490852,-14.272625,-13.814569,-13.256249,-13.881788,-13.872918,-14.899946,-14.481218,-14.748371,-13.889557,-14.580907,-15.200432,-15.035049,-14.585684,-14.190296,-13.460056,-13.911277,-13.882417,-13.496796,-13.69607
2064,-12.585568,-13.424097,-14.391122,-14.203798,-16.599287,-16.56213,-18.24708,-18.210358,-16.854155,-15.803274,-16.461098,-16.42386,-17.00898,-14.262839,-14.147558,-13.536821,-15.838958,-18.788893,-15.953813,-15.295755,-14.959585,-13.740595,-15.853777,-14.509002,-15.27298,-15.121162,-15.482233,-17.22911,-17.279417,-16.404541,-16.080057,-14.908827,-15.570681,-15.308609,-14.701876,-13.422574
2065,-12.987729,-12.896585,-13.7987,-13.378988,-14.128242,-14.452896,-14.576935,-13.926295,-13.465725,-13.880793,-14.033395,-13.728802,-13.143894,-13.601883,-13.650892,-13.633924,-13.731452,-13.582504,-13.71758,-12.837437,-12.705307,-13.377162,-12.911846,-12.814079,-12.619316,-12.104917,-13.686248,-13.2223015,-13.7282095,-13.739956,-13.76398,-13.308512,-13.732184,-13.671495,-13.592184,-13.850124
2066,-13.124287,-12.920406,-14.5227995,-14.201392,-16.437378,-16.806969,-17.523006,-17.052067,-16.109007,-15.341875,-15.90971,-15.747713,-15.637809,-15.02473,-15.753778,-15.004296,-15.046945,-16.203478,-15.285971,-14.255825,-13.646546,-14.090896,-14.514486,-13.991159,-14.192841,-13.30459,-15.004945,-16.85445,-16.859447,-16.397724,-15.87195,-14.829258,-15.609174,-15.291238,-14.602246,-14.192625
2067,-13.840842,-13.433341,-13.458294,-13.026381,-13.398475,-14.506971,-13.96984,-14.664102,-12.592798,-14.230828,-14.452744,-13.850322,-12.8224945,-14.3440895,-13.119154,-13.741626,-13.5436535,-13.113962,-13.94952,-12.7034,-13.3806505,-14.3719425,-14.248008,-12.82425,-14.524608,-13.203463,-13.06115,-15.651502,-18.274256,-17.850758,-17.1353,-16.424854,-15.237908,-15.563086,-14.887518,-14.623313
2068,-13.408752,-13.307018,-14.809362,-14.92625,-16.556917,-16.806673,-17.632187,-17.468254,-15.541859,-15.309902,-15.860619,-15.872233,-15.633529,-14.612132,-14.0192795,-14.358204,-17.305027,-16.60444,-16.841145,-16.708115,-16.4314,-15.681817,-14.881195,-14.175278,-13.862391,-13.030551,-14.021341,-15.686487,-17.277985,-19.206207,-18.891434,-17.76355,-16.947441,-15.962431,-15.227615,-13.997925
2069,-16.094395,-15.945809,-14.972059,-14.993305,-14.720638,-14.618684,-14.8897295,-14.473606,-12.668351,-12.63713,-12.500896,-14.643074,-15.149307,-15.368335,-14.981195,-14.425515,-14.007927,-14.263876,-14.361341,-12.972471,-13.6409445,-13.940294,-13.936354,-12.933213,-14.972326,-14.85107,-14.873068,-15.859667,-16.075085,-15.64517,-16.065811,-16.11282,-15.467825,-15.436085,-15.187183,-15.549908
2070,-16.994461,-16.728207,-15.732935,-15.374647,-15.461237,-14.878317,-14.729862,-14.595928,-12.893715,-13.201426,-13.627079,-13.791262,-14.699133,-14.998361,-14.572632,-14.07587,-14.861393,-13.51078,-13.8991585,-13.612686,-14.736847,-14.172717,-14.8384495,-15.956744,-16.176605,-15.428502,-14.943541,-14.235976,-14.544888,-13.382547,-13.957982,-13.791026,-12.827658,-13.996806,-17.25228,-16.42717
2071,-19.601894,-19.905008,-18.52626,-16.152891,-14.809639,-15.842068,-14.249407,-14.5895405,-13.163126,-14.100283,-13.088409,-13.077176,-15.761362,-15.912958,-15.374673,-15.899836,-15.782749,-15.262079,-14.618085,-13.657942,-15.915729,-15.633246,-15.348139,-14.60095,-15.071714,-13.528536,-13.97735,-13.5288925,-13.582502,-13.265765,-13.287642,-12.844542,-14.258245,-14.560993,-14.939488,-16.315956
2072,-13.394508,-13.450666,-14.068719,-14.3940735,-16.490488,-16.7738,-18.09866,-17.88342,-16.385052,-15.742334,-16.4043,-16.175903,-18.007423,-14.937523,-14.750625,-15.570869,-17.104153,-18.135378,-16.874706,-15.934152,-15.527576,-15.417126,-15.749988,-14.199741,-14.3483305,-13.709909,-14.522014,-16.926065,-17.153423,-18.725985,-18.333494,-17.338823,-16.764133,-15.743331,-15.320116,-13.759828
2073,-12.621847,-12.217045,-12.055977,-12.230969,-12.212982,-12.58253,-12.764788,-12.3672905,-11.79386,-11.908148,-11.8946,-11.791666,-11.720663,-11.437956,-11.553698,-11.469368,-11.540663,-11.696029,-12.0941105,-11.072332,-11.725676,-11.693578,-12.051495,-11.425854,-12.280306,-12.144688,-11.442489,-11.5551815,-11.800283,-11.537003,-12.398973,-11.906871,-11.748421,-11.495939,-11.714927,-11.96403
2074,-13.522179,-14.1861105,-15.964902,-15.784483,-16.60944,-17.158606,-17.182919,-17.498993,-15.198873,-14.628963,-15.906239,-14.348834,-13.65905,-13.791248,-14.583745,-13.448168,-13.876627,-14.780043,-13.727389,-13.774807,-15.947356,-16.756824,-16.704823,-16.340187,-15.715179,-14.926692,-15.3013935,-16.231897,-15.992041,-15.339198,-14.935507,-14.190313,-15.676844,-17.070717,-16.943523,-16.232834
2075,-18.06788,-17.900509,-16.596,-16.473639,-14.532767,-14.035543,-13.969194,-14.5195465,-13.056726,-14.94549,-14.21781,-13.895205,-15.540147,-16.714785,-16.368845,-16.401432,-15.339815,-16.014946,-18.359007,-18.383366,-19.70177,-18.394077,-17.91096,-15.950316,-15.682087,-14.63303,-15.089729,-15.362274,-14.681779,-13.936523,-11.293119,-12.234997,-14.929243,-17.796228,-17.972767,-18.469568
2076,-13.023603,-13.971404,-15.555697,-15.057914,-17.33462,-17.890003,-17.914722,-17.242897,-15.103535,-14.225151,-17.940321,-16.203348,-15.032913,-15.131552,-18.754606,-19.55481,-17.261547,-17.574135,-16.66023,-15.768766,-14.809796,-15.595812,-14.855608,-14.359316,-15.307642,-15.125773,-17.026829,-18.733625,-18.694939,-17.746193,-16.049866,-15.23532,-14.863552,-15.24427,-15.265793,-17.110651
2077,-14.625707,-14.814294,-15.626085,-15.111389,-15.3533,-15.629636,-16.294378,-16.944736,-15.00723,-14.491511,-16.068691,-14.341344,-14.144133,-14.574477,-15.5607815,-13.584203,-12.950506,-13.273682,-13.386635,-13.734287,-16.691948,-17.777771,-18.206558,-17.010914,-16.121675,-15.78848,-16.293972,-16.867607,-16.126585,-15.058435,-14.413576,-13.781951,-13.569942,-14.213506,-14.597202,-14.9626465
2078,-18.365753,-17.860004,-17.207884,-16.056732,-15.330854,-15.34123,-15.462421,-15.399605,-13.32412,-14.992653,-16.874073,-17.809147,-19.76939,-19.419598,-18.138073,-16.325981,-15.531433,-14.216383,-14.420792,-13.563269,-14.206436,-14.9023075,-19.08176,-21.868677,-24.969706,-21.577133,-23.10036,-23.711586,-23.774767,-23.819021,-25.979595,-22.287083,-23.163338,-22.593359,-21.914314,-20.015709
2079,-13.789288,-12.904544,-12.94998,-14.397476,-16.308529,-16.510319,-17.110115,-16.824417,-14.034916,-14.652583,-15.314634,-13.55884,-12.71736,-12.62594,-13.677614,-11.811398,-11.866775,-14.51369,-12.915255,-12.298126,-13.588827,-15.243723,-16.60323,-14.89473,-14.198251,-12.992128,-13.422583,-14.96228,-14.411767,-13.498399,-13.574145,-13.233381,-13.198032,-13.318687,-12.841978,-13.227144
2080,-13.703253,-12.963001,-12.924985,-13.768629,-15.535027,-15.312673,-16.115324,-16.469398,-13.629192,-14.817697,-15.491587,-13.890654,-12.707486,-12.98491,-13.347794,-12.748345,-12.688307,-13.80028,-12.766084,-13.043481,-14.961294,-16.094452,-16.86611,-15.506565,-14.791042,-13.603282,-14.333797,-15.242671,-14.233757,-13.467234,-13.198279,-13.269028,-13.107132,-13.291794,-12.964132,-13.280181
2081,-17.876896,-17.882631,-17.258223,-17.04652,-16.664602,-17.116386,-17.547094,-17.17536,-16.186665,-14.976286,-16.887094,-16.985065,-16.327347,-16.01299,-16.507715,-16.440638,-16.94491,-16.750505,-17.72362,-17.343115,-17.636753,-17.229153,-18.242445,-17.046526,-19.114132,-18.612848,-17.61812,-17.694838,-17.455553,-17.419441,-18.771782,-18.358011,-17.55523,-17.431843,-17.310713,-17.366894
2082,-14.469038,-14.226773,-14.014508,-13.926369,-14.357788,-13.878961,-14.5379925,-14.546186,-13.574585,-14.2502775,-14.480459,-14.412787,-13.90756,-14.368109,-14.727044,-14.360487,-14.138817,-15.172794,-14.87443,-15.149191,-15.430933,-14.974583,-15.681059,-15.303818,-15.107408,-14.178764,-14.889706,-14.52198,-14.7865715,-14.443319,-13.2325,-12.981539,-13.822543,-15.862179,-15.82551,-15.404628
2083,-15.120937,-14.038843,-12.9682045,-14.331061,-16.544731,-16.570272,-17.692291,-17.564821,-13.9044485,-14.865593,-16.045206,-14.164289,-13.237516,-15.508107,-17.226463,-14.16819,-13.032539,-15.488933,-13.378746,-13.835054,-16.242725,-18.455605,-19.978855,-17.367512,-16.806572,-15.777675,-15.132738,-18.524399,-17.41317,-14.83506,-14.43413,-13.905796,-12.878824,-12.686038,-13.8022175,-13.230406
2084,-14.476385,-14.080847,-13.494683,-13.53751,-13.18751,-13.242386,-13.857699,-14.015335,-12.918774,-13.682577,-13.0286045,-12.986439,-13.251472,-13.72784,-13.29035,-13.233117,-13.170792,-13.46279,-13.677525,-13.7054405,-14.784567,-14.505652,-14.726343,-14.241647,-14.160364,-13.51373,-14.120504,-13.795439,-13.860858,-13.600889,-12.457924,-12.466081,-13.04295,-14.293729,-13.974016,-14.461099
2085,-14.309338,-13.746766,-13.892789,-14.018875,-15.542718,-15.741358,-16.470253,-16.701015,-13.793197,-14.813317,-15.369154,-14.078361,-13.299807,-13.747093,-15.311996,-13.71346,-12.289504,-12.61291,-12.841024,-12.751589,-15.239496,-15.374153,-16.577171,-16.007381,-15.429725,-14.892925,-15.192733,-17.333416,-16.142757,-14.56565,-14.638947,-14.047385,-13.18021,-13.540539,-13.795796,-13.919234
2086,-13.829588,-13.863261,-14.2905445,-16.22712,-17.4151,-17.700958,-21.278816,-21.747602,-20.976028,-15.99667,-16.56065,-15.6751585,-16.584885,-16.591198,-15.743284,-14.708294,-13.856905,-13.514397,-19.217878,-19.922455,-19.604696,-19.028713,-15.821571,-16.242607,-15.226932,-15.3930435,-15.588266,-14.921372,-14.746807,-12.87758,-13.792662,-14.168289,-17.11867,-20.392485,-17.265457,-16.8907
2087,-19.766891,-18.617718,-18.168528,-16.536818,-15.9925785,-16.427933,-15.565546,-15.510689,-13.600975,-14.401393,-15.480062,-15.443401,-17.294352,-17.665852,-16.852478,-15.863666,-14.941227,-13.81577,-14.266945,-13.374678,-15.253439,-16.799465,-20.525501,-22.31894,-25.34151,-21.74135,-23.349697,-24.04763,-24.075462,-24.13023,-26.217375,-22.726673,-23.955433,-23.631252,-23.028957,-21.351536
2088,-15.297516,-15.419676,-14.560843,-14.695812,-13.639534,-14.576485,-14.172794,-13.294544,-11.5429535,-12.761886,-14.271987,-15.603365,-16.87484,-16.848808,-14.537034,-14.583103,-14.211108,-14.318117,-13.645424,-11.1088,-13.144749,-12.323351,-13.084143,-11.921453,-13.85103,-13.466071,-13.393432,-14.195772,-17.32656,-16.571373,-18.3959,-18.512701,-16.828367,-17.72535,-17.40801,-15.648795
2089,-12.96258,-13.782329,-13.50727,-14.214827,-14.556475,-14.927607,-16.29362,-16.889437,-14.899052,-14.971542,-16.005241,-15.168897,-15.445835,-14.027708,-15.241516,-16.384003,-17.314436,-16.62844,-15.831558,-14.510919,-14.808234,-14.983738,-14.447998,-13.80619,-13.619257,-12.706918,-14.139615,-15.390207,-16.224503,-16.475218,-16.607414,-15.834534,-16.115139,-15.198841,-15.007004,-13.944002
2090,-13.652139,-14.336275,-13.621622,-13.123861,-12.63083,-13.310873,-13.221992,-12.976433,-11.795801,-13.057379,-13.121029,-12.632572,-11.713093,-11.9371395,-12.443686,-12.081329,-12.417343,-12.564859,-12.451899,-11.565051,-11.840157,-12.213987,-12.934217,-12.165782,-12.217535,-12.500969,-11.477907,-11.996469,-12.436535,-12.402893,-12.910891,-13.460779,-12.70093,-12.501586,-12.22105,-13.306259
2091,-15.363825,-14.974525,-13.485919,-14.221746,-14.714212,-14.697872,-15.271557,-15.664098,-13.7737465,-14.238023,-15.390095,-14.9888735,-13.65727,-15.347519,-15.7680435,-14.620729,-13.496296,-14.832653,-13.804543,-13.142452,-15.390692,-16.567814,-17.871948,-14.882355,-14.528584,-14.28023,-13.984461,-16.183601,-14.563671,-13.796,-12.990936,-13.423646,-13.511499,-13.967005,-13.68128,-13.392012
